              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
1986-05-08    212.76    208.16    204.98    201.95    194.57    197.89    214.06    209.88    207.22    204.35    197.38    199.14    219.36    216.79    215.76    216.36    216.87    218.23     14.98     16.17     17.37     19.35     24.43     41.45
1986-05-09    212.20    208.38    205.17    201.49    195.01    197.54    213.21    209.28    205.93    203.40    197.07    199.46    219.81    217.14    216.13    216.60    217.19    218.28     14.29     16.32     18.00     20.16     25.67     41.38
1986-05-10    211.21    207.21    203.76    199.91    194.19    196.74    212.50    208.37    204.78    202.27    196.66    198.81    220.19    217.60    216.50    217.14    218.05    218.09     12.84     15.83     18.39     21.32     27.53     43.50
1986-05-11    210.04    206.40    202.20    199.95    193.39    196.27    212.68    208.37    204.57    201.90    196.07    197.72    220.03    217.80    216.84    217.54    219.00    218.61     13.19     15.92     18.29     21.67     29.61     47.45
1986-05-12    210.17    205.81    201.61    199.39    193.16    197.48    212.61    207.93    203.79    201.46    195.36    197.37    219.67    217.95    217.42    218.19    219.32    217.91     14.10     16.67     19.61     23.02     31.80     52.65
1986-05-13    210.06    204.56    200.05    199.35    192.76    196.56    211.30    206.45    202.83    201.19    194.77    197.35    219.45    218.08    217.38    218.37    219.51    217.50     16.30     18.93     21.58     25.93     34.40     53.79
1986-05-14    209.59    203.45    200.01    198.79    191.92    195.62    211.14    206.37    202.80    200.21    193.75    197.28    219.93    218.18    217.48    218.13    218.92    217.49     15.77     18.54     21.36     25.90     34.54     53.81
1986-05-15    208.59    203.47    200.38    198.21    191.70    194.88    210.89    206.02    202.15    199.48    193.53    196.31    220.04    218.31    217.33    218.02    218.70    216.89     16.23     18.51     21.86     26.42     34.52     53.41
1986-05-16    209.28    203.34    200.05    198.11    191.27    196.06    210.73    205.61    201.80    198.96    193.42    196.22    220.24    218.62    217.53    217.87    218.44    216.51     17.16     19.81     23.52     27.64     34.99     53.63
1986-05-17    209.30    203.73    200.47    197.91    190.74    197.04    210.71    205.34    201.91    199.57    193.53    196.51    219.15    218.23    217.29    217.31    217.81    216.44     18.43     21.13     24.31     27.92     35.30     51.65
1986-05-18    209.41    203.28    200.62    198.27    190.62    196.10    209.19    204.62    201.98    199.81    193.54    197.63    218.96    217.84    216.76    217.09    217.70    216.16     18.07     21.01     23.64     26.89     33.71     50.27
1986-05-19    208.13    202.66    200.16    197.91    191.51    194.92    209.44    205.04    202.05    199.66    194.22    197.94    218.90    217.56    216.97    217.34    217.55    216.00     17.87     20.80     23.50     27.50     34.09     50.06
1986-05-20    206.22    201.78    199.59    197.71    190.47    193.73    209.26    204.70    201.46    199.09    193.03    196.29    219.22    217.71    217.06    217.17    218.09    216.19     18.78     22.30     25.73     29.75     36.52     54.46
1986-05-21    205.65    201.30    198.63    196.11    188.83    193.81    207.59    202.85    199.33    197.36    191.66    194.54    219.30    218.19    217.48    217.64    218.31    216.54     19.30     23.50     27.22     31.35     39.40     57.68
1986-05-22    204.87    199.68    196.97    195.07    187.37    192.71    205.91    201.38    198.16    196.00    189.97    195.54    219.63    218.01    216.93    217.33    217.97    217.24     20.90     25.00     28.82     32.90     40.19     59.61
1986-05-23    204.84    198.89    195.78    194.01    187.60    192.36    205.19    200.63    197.32    195.29    189.75    195.86    220.21    217.91    216.49    216.67    216.81    216.42     22.03     25.81     29.85     33.90     40.56     59.33
1986-05-24    204.82    198.76    195.79    193.79    187.37    192.48    204.75    200.43    197.32    195.05    189.20    194.98    220.38    217.60    216.04    215.88    216.57    215.12     21.80     26.54     30.87     35.03     42.45     61.58
1986-05-25    205.98    199.93    196.36    193.18    186.97    193.27    205.12    200.26    196.83    194.40    189.03    194.54    220.40    217.76    215.71    215.41    216.26    213.58     21.93     27.09     31.80     36.20     43.54     62.97
1986-05-26    203.40    198.00    194.48    192.50    186.95    193.10    204.86    200.30    196.52    194.15    189.02    194.03    219.56    217.42    215.45    215.51    216.20    212.57     22.07     26.54     31.06     35.18     43.39     61.31
1986-05-27    201.44    196.97    194.49    192.84    187.81    194.69    205.62    200.63    196.83    194.65    189.55    194.29    219.62    217.19    215.37    215.74    215.63    212.10     20.82     25.38     29.60     33.76     42.22     61.74
1986-05-28    203.71    199.69    195.20    193.05    187.93    193.84    205.27    200.99    197.32    194.86    189.62    194.39    218.61    216.86    215.15    215.83    215.62    211.50     21.13     24.96     29.01     33.68     42.52     60.67
1986-05-29    205.87    199.02    195.48    193.71    187.74    190.85    205.78    201.35    197.44    195.36    189.31    193.06    218.50    217.16    215.25    215.32    215.29    210.96     22.42     25.46     29.78     34.26     42.25     60.61
1986-05-30    207.18    200.65    196.68    193.90    188.02    192.58    208.14    202.59    198.15    195.47    189.59    193.30    219.40    217.02    215.21    215.30    215.30    211.77     19.45     23.77     27.75     32.72     41.38     59.38
1986-05-31    207.16    200.48    196.32    194.09    188.96    194.57    208.99    203.07    198.33    195.55    190.20    194.69    218.39    217.12    215.73    215.73    214.87    211.98     20.43     23.94     27.53     31.72     40.00     57.66
1986-06-01    207.16    199.89    195.18    193.88    189.72    195.84    208.45    202.54    198.23    195.90    191.26    195.95    217.74    216.12    214.99    215.33    214.78    212.33     23.71     26.70     30.40     34.40     41.14     57.20
1986-06-02    207.11    200.13    195.37    193.79    189.66    192.79    207.93    202.28    198.28    196.16    191.77    195.47    216.86    215.56    214.50    214.96    214.59    211.34     29.20     31.64     33.93     36.78     42.98     57.28
1986-06-03    206.58    200.02    195.26    193.77    188.42    193.78    207.54    201.77    198.39    196.26    192.17    195.15    217.75    215.42    214.25    215.00    215.15    211.73     29.09     31.15     33.36     36.90     43.92     58.43
1986-06-04    207.01    200.81    196.78    193.33    188.99    195.81    207.88    202.22    198.11    195.89    191.45    196.55    218.27    216.20    214.98    215.47    215.00    212.86     28.84     31.76     34.39     38.68     45.08     57.80
1986-06-05    207.40    200.02    196.17    194.01    188.79    193.62    206.94    201.49    197.40    195.35    191.65    195.72    218.24    216.17    214.76    215.09    214.92    212.88     28.39     31.80     35.28     38.67     44.83     57.01
1986-06-06    204.63    197.96    193.28    191.82    189.27    193.90    205.26    200.29    196.38    194.84    192.21    196.74    217.18    215.78    214.66    215.11    214.82    212.85     30.18     31.98     35.01     38.48     44.97     57.03
1986-06-07    204.12    198.38    193.04    191.71    189.05    193.77    205.95    200.59    196.82    194.97    191.87    195.36    218.02    215.54    214.79    215.19    214.13    213.02     29.69     32.78     36.16     39.90     46.39     56.53
1986-06-08    203.94    198.01    194.17    192.25    187.97    192.49    206.39    200.60    196.91    194.76    190.67    195.64    219.45    216.11    214.98    215.04    214.20    212.74     23.81     29.23     33.78     38.22     44.83     56.32
1986-06-09    206.67    198.77    195.44    193.37    187.91    192.19    206.64    200.56    196.93    194.43    189.22    194.34    219.80    216.75    215.61    215.37    214.15    212.67     19.17     23.98     28.57     34.12     42.37     58.57
1986-06-10    206.25    198.16    194.67    191.86    185.18    191.20    205.82    199.73    195.46    192.79    188.00    192.39    219.78    217.08    215.65    215.43    214.66    212.23     14.55     20.05     24.93     30.24     39.69     59.33
1986-06-11    201.60    195.33    191.58    189.20    183.53    188.14    202.22    196.65    192.82    190.57    185.98    191.01    220.48    217.25    215.59    215.44    215.12    212.33     15.60     20.94     25.88     31.90     42.16     61.96
1986-06-12    197.51    193.08    189.34    187.51    182.96    187.26    201.63    196.18    192.34    189.47    185.02    190.59    219.63    216.94    215.73    215.59    215.39    211.96     18.64     24.90     30.74     37.37     48.61     67.57
1986-06-13    194.87    193.74    189.80    188.02    183.30    189.53    201.20    196.59    192.19    189.54    185.23    191.40    218.99    216.71    215.65    215.57    215.35    211.64     21.51     27.31     33.46     40.10     50.37     70.33
